0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,17_x,17_y
0.45217353105545044, 0.37448397278785706, 0.4698798358440399, 0.3534306585788727, 0.4312759339809418, 0.3566530644893646, 0.5023351311683655, 0.3816308379173279, 0.40531256794929504, 0.3960472643375397, 0.5504122376441956, 0.5173401832580566, 0.38234689831733704, 0.5451987981796265, 0.6353688836097717, 0.6616914868354797, 0.3592308461666107, 0.7097330689430237, 0.5770536065101624, 0.7543386220932007, 0.37249141931533813, 0.8520160913467407, 0.5322318077087402, 0.8875051736831665, 0.4230370819568634, 0.8971353769302368, 0.46582135558128357, 0.5286163687705994
0.45229220390319824, 0.3777260184288025, 0.4709450602531433, 0.3567154109477997, 0.43210938572883606, 0.36398378014564514, 0.5033867955207825, 0.38981691002845764, 0.4065000116825104, 0.4048521816730499, 0.5520035028457642, 0.5278258919715881, 0.38371556997299194, 0.5530904531478882, 0.6357302665710449, 0.6736857295036316, 0.3608490824699402, 0.719100296497345, 0.5716012120246887, 0.7454679608345032, 0.3720710575580597, 0.8788900375366211, 0.5299696922302246, 0.8864811658859253, 0.422342449426651, 0.8980454802513123, 0.466288298368454, 0.5385979413986206
0.4661785662174225, 0.42639249563217163, 0.4816984236240387, 0.4108634889125824, 0.4484740197658539, 0.4084157943725586, 0.5045356750488281, 0.44219475984573364, 0.418557733297348, 0.4399791359901428, 0.5562517046928406, 0.5846203565597534, 0.38675516843795776, 0.6050890684127808, 0.6269422769546509, 0.7299084663391113, 0.36628684401512146, 0.7873741388320923, 0.5663049817085266, 0.8260160684585571, 0.3665659725666046, 0.9419517517089844, 0.531708300113678, 0.9589428305625916, 0.4245290458202362, 0.9582076072692871, 0.4711759388446808, 0.595437228679657
0.46193769574165344, 0.45339539647102356, 0.47714322805404663, 0.43704649806022644, 0.4468661844730377, 0.4376015365123749, 0.5047093033790588, 0.48185664415359497, 0.42395004630088806, 0.4837944805622101, 0.5487950444221497, 0.6119309663772583, 0.39065414667129517, 0.6192528605461121, 0.5806105732917786, 0.7750601172447205, 0.36061450839042664, 0.7996708750724792, 0.5736792683601379, 0.9204778075218201, 0.34926390647888184, 0.9516345858573914, 0.5311108827590942, 0.9573498368263245, 0.42368006706237793, 0.9608041644096375, 0.46902865171432495, 0.6150150299072266
0.4588010311126709, 0.5035009384155273, 0.47296252846717834, 0.49875608086586, 0.4463801085948944, 0.4996177852153778, 0.5007956624031067, 0.48891106247901917, 0.42385098338127136, 0.4912106990814209, 0.5442292094230652, 0.6086193919181824, 0.3922542631626129, 0.617678701877594, 0.5846725106239319, 0.7594376802444458, 0.3486018180847168, 0.7889542579650879, 0.6008086204528809, 0.9015799164772034, 0.33140110969543457, 0.9545808434486389, 0.5285438299179077, 0.9386724233627319, 0.43224766850471497, 0.952154278755188, 0.46801990270614624, 0.6131906509399414
0.44656702876091003, 0.44936415553092957, 0.46225476264953613, 0.43393102288246155, 0.4296615719795227, 0.43587565422058105, 0.4869275987148285, 0.47278785705566406, 0.4081747233867645, 0.4797045588493347, 0.5340328216552734, 0.6011140942573547, 0.38378986716270447, 0.6054338216781616, 0.6182822585105896, 0.7356306314468384, 0.31423714756965637, 0.709509015083313, 0.6878495216369629, 0.8439751267433167, 0.26009538769721985, 0.8093389272689819, 0.512174665927887, 0.9424390196800232, 0.4207969605922699, 0.9507670998573303, 0.4583021104335785, 0.601860523223877
0.4324476718902588, 0.47883859276771545, 0.44562649726867676, 0.45906609296798706, 0.41461944580078125, 0.46385931968688965, 0.47222715616226196, 0.48739343881607056, 0.3977242112159729, 0.5037443041801453, 0.5222499966621399, 0.6025212407112122, 0.3706640899181366, 0.6128173470497131, 0.644940972328186, 0.6552939414978027, 0.2724633514881134, 0.6439970135688782, 0.7736944556236267, 0.6721936464309692, 0.21017514169216156, 0.6162412762641907, 0.5031098127365112, 0.9372268915176392, 0.41398853063583374, 0.9404700398445129, 0.4452647268772125, 0.6059263348579407
0.42907053232192993, 0.49361273646354675, 0.4429585039615631, 0.47860902547836304, 0.41106802225112915, 0.48027342557907104, 0.46672895550727844, 0.504875123500824, 0.39160314202308655, 0.5131461024284363, 0.5136404037475586, 0.6150188446044922, 0.36232373118400574, 0.6271782517433167, 0.6186328530311584, 0.58389812707901, 0.2703264653682709, 0.6110367178916931, 0.7016511559486389, 0.507186770439148, 0.25347593426704407, 0.4755065441131592, 0.4967160224914551, 0.9363476634025574, 0.40919819474220276, 0.9420260190963745, 0.4383779466152191, 0.6184582710266113
0.42861491441726685, 0.5092593431472778, 0.4420333504676819, 0.49205976724624634, 0.41239792108535767, 0.4935529828071594, 0.4623526930809021, 0.5114429593086243, 0.3886212706565857, 0.519996166229248, 0.5091397762298584, 0.6171730160713196, 0.3552555441856384, 0.6285905838012695, 0.6006403565406799, 0.5700627565383911, 0.26704686880111694, 0.5943998098373413, 0.651178777217865, 0.45289912819862366, 0.2819124758243561, 0.4394606947898865, 0.4876536428928375, 0.9393205046653748, 0.4018558859825134, 0.9501016736030579, 0.4317595660686493, 0.6197342872619629
0.4196109473705292, 0.5395908355712891, 0.4331429898738861, 0.5127502083778381, 0.40441036224365234, 0.5245521068572998, 0.4558897316455841, 0.5322791337966919, 0.3850678503513336, 0.5457383394241333, 0.5034552812576294, 0.6304292678833008, 0.35000237822532654, 0.6416571736335754, 0.5763137936592102, 0.5632609724998474, 0.25548508763313293, 0.5864295363426208, 0.5840892791748047, 0.44072890281677246, 0.3082922101020813, 0.4472807049751282, 0.4792170822620392, 0.9493603706359863, 0.3993534445762634, 0.9506745934486389, 0.42666321992874146, 0.6347079277038574
0.422091543674469, 0.5482798218727112, 0.43290629982948303, 0.5278119444847107, 0.4048139154911041, 0.5327677130699158, 0.45054349303245544, 0.5399065017700195, 0.3863253891468048, 0.5490793585777283, 0.4980611503124237, 0.6270027756690979, 0.3449246287345886, 0.6450725197792053, 0.577380359172821, 0.552726686000824, 0.2493482083082199, 0.6102480292320251, 0.6310874819755554, 0.4546588957309723, 0.25648218393325806, 0.46461597084999084, 0.4761267304420471, 0.9347555041313171, 0.39532169699668884, 0.9401786923408508, 0.4211674630641937, 0.633719265460968
0.4187332093715668, 0.5396018624305725, 0.42944177985191345, 0.5179253816604614, 0.4041043221950531, 0.521734356880188, 0.4474997818470001, 0.5336621403694153, 0.3853922486305237, 0.5385401844978333, 0.4917697012424469, 0.628113329410553, 0.3441970646381378, 0.6426743865013123, 0.576522946357727, 0.5868183374404907, 0.2549722492694855, 0.6388166546821594, 0.6604171991348267, 0.5059372186660767, 0.21575312316417694, 0.5061907172203064, 0.4776504933834076, 0.9213441610336304, 0.3949889540672302, 0.934242308139801, 0.41833701729774475, 0.6337042450904846
0.4261478781700134, 0.5676913261413574, 0.4364544451236725, 0.5479210019111633, 0.409223347902298, 0.549466073513031, 0.4526340365409851, 0.5484798550605774, 0.3878433108329773, 0.5543824434280396, 0.48835688829421997, 0.6360765099525452, 0.3581236004829407, 0.6472797393798828, 0.5732415318489075, 0.6551515460014343, 0.2703777551651001, 0.6697554588317871, 0.6791085600852966, 0.6519902944564819, 0.16554735600948334, 0.6615915894508362, 0.4734892249107361, 0.9185166954994202, 0.3898444175720215, 0.9215956330299377, 0.42356541752815247, 0.6402260661125183
0.42504793405532837, 0.5524365305900574, 0.4369376003742218, 0.5333293080329895, 0.4106321930885315, 0.5338595509529114, 0.4547484219074249, 0.5563722252845764, 0.3906676471233368, 0.5536448359489441, 0.48543301224708557, 0.6552364230155945, 0.3662939965724945, 0.6597017049789429, 0.5514453649520874, 0.7264885902404785, 0.29107052087783813, 0.7465348839759827, 0.6307419538497925, 0.8000536561012268, 0.21823051571846008, 0.8489825129508972, 0.4736579954624176, 0.939567506313324, 0.4031621813774109, 0.9394078254699707, 0.4261447787284851, 0.6577636003494263
0.42686349153518677, 0.5766693949699402, 0.438145250082016, 0.557727575302124, 0.41465744376182556, 0.5582459568977356, 0.45485493540763855, 0.5656803250312805, 0.39330095052719116, 0.5668008923530579, 0.4873339533805847, 0.6618470549583435, 0.367899090051651, 0.6725350022315979, 0.5467001795768738, 0.7648964524269104, 0.3130641281604767, 0.7877700924873352, 0.5993280410766602, 0.8788347840309143, 0.2634369134902954, 0.9210134744644165, 0.4804038107395172, 0.9421945214271545, 0.4026334881782532, 0.9513570070266724, 0.42769962549209595, 0.6654142141342163
0.4245428442955017, 0.6171659827232361, 0.4373166561126709, 0.6014711260795593, 0.41558775305747986, 0.5992100834846497, 0.45855090022087097, 0.5966335535049438, 0.4038624167442322, 0.5906052589416504, 0.49890249967575073, 0.6857624650001526, 0.38000407814979553, 0.6816703081130981, 0.5255337357521057, 0.8119915723800659, 0.3617483079433441, 0.8109641075134277, 0.5255740284919739, 0.9247238039970398, 0.35036352276802063, 0.9375213980674744, 0.4784374535083771, 0.9515131711959839, 0.40116482973098755, 0.9428657293319702, 0.4374513626098633, 0.6820959448814392
0.44106635451316833, 0.602948009967804, 0.4549398422241211, 0.5868644118309021, 0.4319375157356262, 0.5845457315444946, 0.4767610728740692, 0.5950107574462891, 0.41710034012794495, 0.5868543982505798, 0.5088764429092407, 0.6929497718811035, 0.39098402857780457, 0.6867584586143494, 0.5205436944961548, 0.8280367255210876, 0.36390814185142517, 0.8092991709709167, 0.48899441957473755, 0.9378629326820374, 0.3345867991447449, 0.9365857839584351, 0.4712201952934265, 0.9400599598884583, 0.40305113792419434, 0.9372810125350952, 0.4494026005268097, 0.6888909339904785
0.44007739424705505, 0.598594605922699, 0.45496129989624023, 0.5826883316040039, 0.4343278706073761, 0.5789790749549866, 0.4795147776603699, 0.5944520235061646, 0.42181581258773804, 0.5820124745368958, 0.5110303163528442, 0.6934752464294434, 0.3983812928199768, 0.6822468638420105, 0.515842854976654, 0.8335217237472534, 0.3616545796394348, 0.7977875471115112, 0.4616556763648987, 0.9148629307746887, 0.3069494068622589, 0.9062275886535645, 0.4818534851074219, 0.9562916159629822, 0.41272106766700745, 0.9535122513771057, 0.45409131050109863, 0.6881013512611389
0.5202823281288147, 0.5972934365272522, 0.5230172872543335, 0.5831618309020996, 0.5085175633430481, 0.5837879180908203, 0.5237800478935242, 0.5855322480201721, 0.49152660369873047, 0.5918216705322266, 0.5475538372993469, 0.6724289655685425, 0.4657270014286041, 0.6791497468948364, 0.5999574661254883, 0.747879147529602, 0.4445655345916748, 0.7831035852432251, 0.6604036688804626, 0.806168258190155, 0.4814698100090027, 0.791946530342102, 0.5514307618141174, 0.922768235206604, 0.49784860014915466, 0.9276552796363831, 0.5064604878425598, 0.6758673787117004
0.5057200789451599, 0.6026166081428528, 0.5169456005096436, 0.5860341191291809, 0.496591717004776, 0.5903083086013794, 0.527437150478363, 0.5920886397361755, 0.4931636154651642, 0.5942533612251282, 0.5641902685165405, 0.681667149066925, 0.46879035234451294, 0.6815592050552368, 0.621516764163971, 0.7621833682060242, 0.44664207100868225, 0.7842446565628052, 0.6812089681625366, 0.8308852314949036, 0.47337159514427185, 0.8147122263908386, 0.5570870041847229, 0.9378258585929871, 0.5008727312088013, 0.940881609916687, 0.5138188004493713, 0.6809988617897034
0.519153892993927, 0.6093971133232117, 0.5272680521011353, 0.5933389663696289, 0.5075042843818665, 0.5929121375083923, 0.5391544103622437, 0.5979230999946594, 0.4884500503540039, 0.5957497954368591, 0.5692014694213867, 0.6905814409255981, 0.45921745896339417, 0.6920364499092102, 0.6298328042030334, 0.7802416086196899, 0.43657761812210083, 0.8117432594299316, 0.6977246999740601, 0.8695192337036133, 0.4602663516998291, 0.885887086391449, 0.5654751658439636, 0.9556940197944641, 0.49534568190574646, 0.9578938484191895, 0.5134505033493042, 0.6910832524299622
0.49893054366111755, 0.6117085218429565, 0.511687695980072, 0.595436155796051, 0.49106401205062866, 0.5940324068069458, 0.5324657559394836, 0.5975285172462463, 0.47909578680992126, 0.5954394340515137, 0.5695657730102539, 0.6895242929458618, 0.45234718918800354, 0.6942581534385681, 0.6157649755477905, 0.801004946231842, 0.4379602372646332, 0.8293026089668274, 0.6432455778121948, 0.9033378958702087, 0.43853050470352173, 0.9388626217842102, 0.5639222860336304, 0.9407104253768921, 0.4886174499988556, 0.943272054195404, 0.5107032060623169, 0.6910825967788696
0.49204960465431213, 0.6019781827926636, 0.5060630440711975, 0.5868053436279297, 0.4827643930912018, 0.584530234336853, 0.5300326347351074, 0.5976071357727051, 0.46919703483581543, 0.5929713249206543, 0.5637450814247131, 0.686296284198761, 0.44866180419921875, 0.6950096487998962, 0.5928220152854919, 0.7842434644699097, 0.43450817465782166, 0.8260087966918945, 0.5914995074272156, 0.8731386065483093, 0.43068164587020874, 0.9384456276893616, 0.5552428960800171, 0.9365052580833435, 0.48188167810440063, 0.9404849410057068, 0.5065222978591919, 0.6905681490898132
0.4767077565193176, 0.5979008674621582, 0.49239465594291687, 0.5836143493652344, 0.4690251350402832, 0.581167995929718, 0.5194914937019348, 0.5988869667053223, 0.45502015948295593, 0.5902923941612244, 0.5493444204330444, 0.684312641620636, 0.43490999937057495, 0.6988368034362793, 0.5492118000984192, 0.7955842614173889, 0.422421395778656, 0.8169184327125549, 0.503212571144104, 0.8460038900375366, 0.4526629149913788, 0.8656966090202332, 0.5380748510360718, 0.938702404499054, 0.45917001366615295, 0.9416376948356628, 0.4915652871131897, 0.6905628442764282
0.45282459259033203, 0.5971444845199585, 0.4680933952331543, 0.5828890800476074, 0.44344720244407654, 0.5815526843070984, 0.49515223503112793, 0.5985289812088013, 0.4299604892730713, 0.5954990386962891, 0.5256867408752441, 0.6860059499740601, 0.4132157862186432, 0.7111166715621948, 0.5093754529953003, 0.7972422242164612, 0.4084146022796631, 0.8324999809265137, 0.42010992765426636, 0.834661602973938, 0.3954642415046692, 0.8620737791061401, 0.519821047782898, 0.9804511070251465, 0.4407854974269867, 0.9802548289299011, 0.47038498520851135, 0.6984973549842834
0.43376341462135315, 0.6012578010559082, 0.44937649369239807, 0.5906725525856018, 0.4284317195415497, 0.5851043462753296, 0.47977328300476074, 0.604120671749115, 0.419245183467865, 0.6001176834106445, 0.5116720199584961, 0.6895990967750549, 0.4031159281730652, 0.7135316729545593, 0.49872061610221863, 0.8011975884437561, 0.4041407108306885, 0.8322113752365112, 0.40494805574417114, 0.8420762419700623, 0.37958016991615295, 0.8626630902290344, 0.5053835511207581, 0.9775873422622681, 0.43347495794296265, 0.9770784378051758, 0.4585264027118683, 0.7002710700035095
0.3933155834674835, 0.5665661692619324, 0.4013170301914215, 0.5441097021102905, 0.38224321603775024, 0.5477243065834045, 0.4348175525665283, 0.5393876433372498, 0.3738196790218353, 0.5483813285827637, 0.4802209734916687, 0.6381330490112305, 0.36356648802757263, 0.6614453196525574, 0.4709188640117645, 0.7969958186149597, 0.3529631197452545, 0.8073473572731018, 0.4144272804260254, 0.924651563167572, 0.3485778868198395, 0.9249089956283569, 0.4567961096763611, 0.9358205199241638, 0.38499578833580017, 0.9230380058288574, 0.4226265847682953, 0.6491426229476929
0.3702678382396698, 0.5585361123085022, 0.3794953227043152, 0.5363991856575012, 0.36043280363082886, 0.5417222380638123, 0.41417402029037476, 0.5240228176116943, 0.35431554913520813, 0.5447546243667603, 0.4804237186908722, 0.6327934265136719, 0.3454782962799072, 0.6645033955574036, 0.5269184708595276, 0.7726660370826721, 0.3137111961841583, 0.8158855438232422, 0.4840298593044281, 0.9089563488960266, 0.293003648519516, 0.9778571128845215, 0.4539019465446472, 0.9571365118026733, 0.36958032846450806, 0.9599006772041321, 0.41388002038002014, 0.6486881375312805
0.39634987711906433, 0.5447914600372314, 0.4089649021625519, 0.515586793422699, 0.3794861137866974, 0.5255897641181946, 0.43703749775886536, 0.5167385339736938, 0.36401209235191345, 0.5282479524612427, 0.485899418592453, 0.6473685503005981, 0.33723679184913635, 0.65798419713974, 0.5418820977210999, 0.805814802646637, 0.29240915179252625, 0.8006523847579956, 0.598142683506012, 0.9269223809242249, 0.24995316565036774, 0.9442083239555359, 0.4592801034450531, 0.9798091650009155, 0.36703163385391235, 0.9812292456626892, 0.41332507133483887, 0.6536799669265747
0.40273475646972656, 0.49539119005203247, 0.4191024899482727, 0.4792838990688324, 0.390042245388031, 0.47531619668006897, 0.4479752480983734, 0.500221848487854, 0.3698074221611023, 0.4900776743888855, 0.48313722014427185, 0.631251871585846, 0.32990172505378723, 0.6300093531608582, 0.5433064103126526, 0.7827657461166382, 0.28707200288772583, 0.7927923798561096, 0.5993242859840393, 0.9229555726051331, 0.25203070044517517, 0.9576913118362427, 0.4587155878543854, 0.9770730137825012, 0.36017632484436035, 0.9796987771987915, 0.4076070189476013, 0.6315737962722778
0.4090016782283783, 0.4859286844730377, 0.42579206824302673, 0.4718543589115143, 0.3969760835170746, 0.4608793258666992, 0.4498080611228943, 0.4918022155761719, 0.37235093116760254, 0.4763924479484558, 0.4816001057624817, 0.6126899123191833, 0.3218132555484772, 0.6217389106750488, 0.5401503443717957, 0.7716701626777649, 0.2828046381473541, 0.7958840131759644, 0.5970564484596252, 0.9187177419662476, 0.2556379437446594, 0.9749232530593872, 0.4596337378025055, 0.9592242240905762, 0.3561389744281769, 0.9782127737998962, 0.40201228857040405, 0.6174783706665039
0.41575393080711365, 0.41931915283203125, 0.43402352929115295, 0.4052014946937561, 0.40385469794273376, 0.39788818359375, 0.4529173672199249, 0.4524000287055969, 0.3789837956428528, 0.42553067207336426, 0.48272064328193665, 0.5824533700942993, 0.3176896274089813, 0.5874758362770081, 0.5309968590736389, 0.7617018818855286, 0.28340020775794983, 0.7771944403648376, 0.5670136213302612, 0.9220905900001526, 0.2739102244377136, 0.9547670483589172, 0.45717301964759827, 0.9396006464958191, 0.3533734679222107, 0.9421275854110718, 0.4003441035747528, 0.5856227874755859
0.4160570800304413, 0.40616679191589355, 0.4344245493412018, 0.39565566182136536, 0.4033820927143097, 0.3819098472595215, 0.4514406621456146, 0.4330313503742218, 0.37057802081108093, 0.40745145082473755, 0.48341506719589233, 0.5678113698959351, 0.3133608400821686, 0.569303572177887, 0.5202873945236206, 0.7461758255958557, 0.28382474184036255, 0.7714948654174805, 0.5380243062973022, 0.9262733459472656, 0.2753644585609436, 0.941761314868927, 0.45821094512939453, 0.9350114464759827, 0.3481304347515106, 0.9365259408950806, 0.39848846197128296, 0.5686035752296448
0.4150765538215637, 0.4017857015132904, 0.43253299593925476, 0.3892202079296112, 0.40044474601745605, 0.37819918990135193, 0.449739933013916, 0.4290231764316559, 0.3644559383392334, 0.40669581294059753, 0.48360946774482727, 0.5675428509712219, 0.30971887707710266, 0.569411039352417, 0.5169289708137512, 0.7556176781654358, 0.28014546632766724, 0.7629297375679016, 0.5226567983627319, 0.9375703930854797, 0.27514389157295227, 0.9368399977684021, 0.4588010013103485, 0.9342650175094604, 0.3461427092552185, 0.9366022348403931, 0.39676693081855774, 0.5681504607200623
0.39891430735588074, 0.3881957232952118, 0.4176454246044159, 0.37331584095954895, 0.3834788203239441, 0.36963048577308655, 0.4383823275566101, 0.4181709587574005, 0.3493514358997345, 0.40710678696632385, 0.48073360323905945, 0.5703883171081543, 0.29943203926086426, 0.579871654510498, 0.5050232410430908, 0.7808626890182495, 0.27080175280570984, 0.7935113310813904, 0.5005703568458557, 0.9759775400161743, 0.2643992304801941, 0.9599679708480835, 0.4528115391731262, 0.9417797923088074, 0.33424800634384155, 0.95184326171875, 0.38897180557250977, 0.5761105418205261
0.3838072419166565, 0.38351961970329285, 0.4025990962982178, 0.36667412519454956, 0.36573702096939087, 0.3617849349975586, 0.4266694486141205, 0.40444642305374146, 0.32843607664108276, 0.4049980342388153, 0.4729407727718353, 0.5668643712997437, 0.27785196900367737, 0.5786190629005432, 0.5016522407531738, 0.781100869178772, 0.25152769684791565, 0.7872033715248108, 0.5062204003334045, 0.9621980786323547, 0.24715285003185272, 0.9616864323616028, 0.4336130917072296, 0.9748541116714478, 0.31710001826286316, 0.9554510712623596, 0.3752889633178711, 0.573796272277832
0.3764801323413849, 0.38012486696243286, 0.39641523361206055, 0.3669644296169281, 0.35642609000205994, 0.3542775511741638, 0.41677325963974, 0.4062674045562744, 0.3184433877468109, 0.39691948890686035, 0.46701741218566895, 0.5620834827423096, 0.26787200570106506, 0.5737996697425842, 0.4982948303222656, 0.7751445174217224, 0.24183328449726105, 0.7774931192398071, 0.5065487027168274, 0.9585168957710266, 0.23212499916553497, 0.9598804116249084, 0.4320003092288971, 0.9753891229629517, 0.308573454618454, 0.9553607106208801, 0.3656682074069977, 0.568296492099762
0.34996506571769714, 0.385081022977829, 0.3696250915527344, 0.3670148551464081, 0.32901573181152344, 0.3604804575443268, 0.39486947655677795, 0.3868861198425293, 0.289231538772583, 0.38537171483039856, 0.4491930305957794, 0.5383664965629578, 0.23995375633239746, 0.5659775137901306, 0.49082207679748535, 0.7572927474975586, 0.21320976316928864, 0.7899426817893982, 0.4957256019115448, 0.9547443389892578, 0.20714198052883148, 0.9822947382926941, 0.42555317282676697, 0.9577804803848267, 0.29855021834373474, 0.9536386132240295, 0.3426044285297394, 0.5508726239204407
0.32425743341445923, 0.2938801348209381, 0.3429085612297058, 0.2751571834087372, 0.3069910705089569, 0.2683412730693817, 0.37191125750541687, 0.33357852697372437, 0.27182742953300476, 0.34722211956977844, 0.4408460259437561, 0.5048354864120483, 0.22953668236732483, 0.528968334197998, 0.48766571283340454, 0.7232218384742737, 0.18420788645744324, 0.7887690663337708, 0.5033140778541565, 0.9073543548583984, 0.17431171238422394, 0.9844473004341125, 0.41723328828811646, 0.9749072790145874, 0.28028056025505066, 0.9571304321289062, 0.33583325147628784, 0.5150032639503479
