10_x,10_y
0.37428078055381775, 0.8791760206222534
0.36456185579299927, 0.7786436676979065
0.35270804166793823, 0.6908547282218933
0.3634779751300812, 0.5467382073402405
0.4959007203578949, 0.8382230401039124
0.487833172082901, 0.8365160226821899
