0_x,0_y,2_x,2_y,5_x,5_y,6_x,6_y,17_x,17_y
0.5102180242538452, 0.4885227680206299, 0.4588882029056549, 0.4159110188484192, 0.7188356518745422, 0.61334228515625, 0.23914799094200134, 0.5971612930297852, 0.4838583469390869, 0.6027387380599976
0.5153761506080627, 0.496640145778656, 0.4678006172180176, 0.42092442512512207, 0.7209592461585999, 0.620183527469635, 0.2360452115535736, 0.6004471182823181, 0.4821256995201111, 0.6126226782798767
0.5219679474830627, 0.5049853920936584, 0.4704722464084625, 0.42235705256462097, 0.7177504301071167, 0.6136717200279236, 0.2376345545053482, 0.6118990778923035, 0.4760292172431946, 0.6107128262519836
