0_x,0_y,1_x,1_y,2_x,2_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,17_x,17_y
0.4057609736919403, 0.12627926468849182, 0.4357416033744812, 0.09094410389661789, 0.37086376547813416, 0.0803040862083435, 0.297595739364624, 0.08463998138904572, 0.5578595995903015, 0.38012197613716125, 0.23645034432411194, 0.39728227257728577, 0.661817729473114, 0.7013717889785767, 0.1172218918800354, 0.6308642625808716, 0.6901465058326721, 0.9770476222038269, 0.08121506869792938, 0.7636590600013733, 0.3991057574748993, 0.3800184428691864
0.4034481346607208, 0.1635710448026657, 0.4318104088306427, 0.12075545638799667, 0.3642030358314514, 0.11936650425195694, 0.29585760831832886, 0.11367924511432648, 0.5500427484512329, 0.38187599182128906, 0.23957309126853943, 0.4138094484806061, 0.629326343536377, 0.6629997491836548, 0.13085904717445374, 0.6700654029846191, 0.6684643626213074, 0.9743615984916687, 0.10486458986997604, 0.813581645488739, 0.3984507620334625, 0.3916512131690979
