0_x,0_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,17_x,17_y
0.32256895303726196, 0.04452471807599068, 0.2887555658817291, 0.019319215789437294, 0.399616539478302, 0.022449221462011337, 0.24373579025268555, 0.04001232236623764, 0.47649481892585754, 0.32622477412223816, 0.1563834846019745, 0.2991568446159363, 0.5503782033920288, 0.704291045665741, 0.06635790318250656, 0.62802654504776, 0.5550471544265747, 0.9813701510429382, 0.0811343863606453, 0.937500536441803, 0.318288117647171, 0.3139914572238922
