0_x,0_y,2_x,2_y,4_x,4_y,5_x,5_y,6_x,6_y,8_x,8_y,10_x,10_y,11_x,11_y,12_x,12_y,17_x,17_y
0.5482004880905151, 0.6146684885025024, 0.5432677865028381, 0.6006924510002136, 0.5197635293006897, 0.6036850214004517, 0.4640142321586609, 0.6641092300415039, 0.5069460272789001, 0.6737419962882996, 0.5099768042564392, 0.7904492616653442, 0.5527169704437256, 0.8787726759910583, 0.4739493727684021, 0.9014256596565247, 0.507492184638977, 0.9039567708969116, 0.48535779118537903, 0.6699770092964172
0.546333372592926, 0.6123302578926086, 0.5407875776290894, 0.5981045961380005, 0.515329897403717, 0.6019020676612854, 0.4774274230003357, 0.6663791537284851, 0.5041537880897522, 0.6743353605270386, 0.5051664710044861, 0.7824203372001648, 0.5534030199050903, 0.8522191643714905, 0.4805937707424164, 0.9134644865989685, 0.5091273188591003, 0.9161966443061829, 0.49017831683158875, 0.6716205477714539
