5_x,5_y,17_x,17_y
0.5723038911819458, 0.2228679358959198, 0.17255501449108124, 0.1752779185771942
0.6115759611129761, 0.2734721601009369, 0.20174674689769745, 0.22446370124816895
0.618424117565155, 0.2817719578742981, 0.20279575884342194, 0.25657328963279724
0.6194829344749451, 0.2828606069087982, 0.21941038966178894, 0.2453843057155609
0.6364484429359436, 0.36075857281684875, 0.258322149515152, 0.3167024254798889
0.619454026222229, 0.38144323229789734, 0.29901573061943054, 0.35457494854927063
