0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,17_x,17_y
0.43822625279426575, 0.14160434901714325, 0.4694240689277649, 0.09184639155864716, 0.39865782856941223, 0.0801849514245987, 0.512484073638916, 0.09761039912700653, 0.2942924499511719, 0.09300679713487625, 0.6116617918014526, 0.41737937927246094, 0.2244570404291153, 0.4424645006656647, 0.6937956213951111, 0.8335062265396118, 0.018303420394659042, 0.7252926230430603, 0.41759374737739563, 0.4215783476829529
0.5098046660423279, 0.22201888263225555, 0.5578060746192932, 0.15085895359516144, 0.4725143015384674, 0.13603854179382324, 0.6182056069374084, 0.15713393688201904, 0.41024133563041687, 0.13374502956867218, 0.6731147766113281, 0.4589913785457611, 0.329892635345459, 0.435326486825943, 0.7242590188980103, 0.8681635856628418, 0.1774890422821045, 0.6659291982650757, 0.5022971034049988, 0.441025048494339
0.5050922632217407, 0.24521581828594208, 0.551332414150238, 0.18208399415016174, 0.4599980413913727, 0.16899125277996063, 0.6273183226585388, 0.15332987904548645, 0.40314167737960815, 0.16752156615257263, 0.6841581463813782, 0.46843045949935913, 0.3291333019733429, 0.4501669406890869, 0.7282149195671082, 0.889225423336029, 0.19368505477905273, 0.6849918961524963, 0.5053181052207947, 0.44833680987358093
0.4753400385379791, 0.49633121490478516, 0.5230392813682556, 0.38519129157066345, 0.4151066243648529, 0.4380462169647217, 0.5849019885063171, 0.2994844615459442, 0.34506937861442566, 0.3690114915370941, 0.6890960931777954, 0.5970017313957214, 0.2889704406261444, 0.6208400726318359, 0.772537350654602, 0.991071343421936, 0.15010210871696472, 0.9169963598251343, 0.49068599939346313, 0.6011808514595032
