5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,17_x,17_y
0.654169499874115, 0.45847219228744507, 0.21773816645145416, 0.4567507803440094, 0.7086420655250549, 0.8327170014381409, 0.05809186026453972, 0.8340409398078918, 0.43800225853919983, 0.4493711292743683
0.4924143850803375, 0.25433287024497986, 0.11960230022668839, 0.22452235221862793, 0.5447238087654114, 0.6898865103721619, 0.008928571827709675, 0.5830366015434265, 0.3087761104106903, 0.23803730309009552
