0_x,0_y,1_x,1_y,2_x,2_y,5_x,5_y,6_x,6_y,17_x,17_y
0.5127332806587219, 0.4879712462425232, 0.5630354881286621, 0.41347405314445496, 0.4559972286224365, 0.41923996806144714, 0.7200872302055359, 0.6207613945007324, 0.24041400849819183, 0.5962079167366028, 0.4832964539527893, 0.6106552481651306
0.5114347338676453, 0.4864770770072937, 0.5627161264419556, 0.4195408523082733, 0.4649026095867157, 0.4185079038143158, 0.72003173828125, 0.6175207495689392, 0.23804284632205963, 0.5972590446472168, 0.48266980051994324, 0.6092261075973511
0.5233158469200134, 0.49390843510627747, 0.578629195690155, 0.40946951508522034, 0.46007102727890015, 0.41913121938705444, 0.7154980897903442, 0.6165986657142639, 0.23767511546611786, 0.6111712455749512, 0.477546364068985, 0.6108552813529968
0.5154997110366821, 0.4954450726509094, 0.5678600072860718, 0.4145735204219818, 0.4595937132835388, 0.4217371940612793, 0.7097744345664978, 0.6151605844497681, 0.23172186315059662, 0.610740602016449, 0.4746198058128357, 0.6048676371574402
0.5280176401138306, 0.5033838152885437, 0.5873383283615112, 0.4068196415901184, 0.46825742721557617, 0.42468562722206116, 0.7152690887451172, 0.6164282560348511, 0.2385900914669037, 0.6011545062065125, 0.4787670969963074, 0.6053074598312378
0.5212514996528625, 0.477367639541626, 0.5679147243499756, 0.4037496745586395, 0.46114426851272583, 0.41688278317451477, 0.7065693736076355, 0.6143069267272949, 0.2303948849439621, 0.5978169441223145, 0.472695916891098, 0.5946659445762634
