0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,11_x,11_y,12_x,12_y,17_x,17_y
0.4421885311603546, 0.6001412272453308, 0.4563911259174347, 0.5857768058776855, 0.4348382353782654, 0.5824622511863708, 0.4807474911212921, 0.5935870409011841, 0.42301616072654724, 0.5833624005317688, 0.5065571069717407, 0.679375171661377, 0.4010177254676819, 0.6723623275756836, 0.5093086957931519, 0.7903198599815369, 0.35185152292251587, 0.7529572248458862, 0.4272300899028778, 0.7951653599739075, 0.4824267029762268, 0.9359423518180847, 0.41785547137260437, 0.9328669905662537, 0.45409196615219116, 0.675527036190033
