1_x,1_y,2_x,2_y
0.4550459682941437, 0.9162689447402954, 0.36989471316337585, 0.9065676331520081
0.5062181949615479, 0.9083113670349121, 0.3795936703681946, 0.9019982218742371
0.4770355820655823, 0.889090895652771, 0.3811495006084442, 0.8912277817726135
0.5662753582000732, 0.4127320349216461, 0.45908722281455994, 0.42177143692970276
