2_x,2_y
0.37586942315101624, 0.9078219532966614
0.36996105313301086, 0.9079915881156921
0.37526753544807434, 0.9053365588188171
0.46037930250167847, 0.4205174148082733
0.4080350995063782, 0.5645803809165955
0.2168465107679367, 0.0864231139421463
