1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,17_x,17_y
0.32015714049339294, 0.22642703354358673, 0.2708771526813507, 0.2254600077867508, 0.357272207736969, 0.26807722449302673, 0.23426087200641632, 0.2769300639629364, 0.4324052333831787, 0.4528923034667969, 0.19682185351848602, 0.46639367938041687, 0.4932847321033478, 0.6887372136116028, 0.135958731174469, 0.7058290243148804, 0.4952792823314667, 0.8876590728759766, 0.11493544280529022, 0.9047561883926392, 0.4041967988014221, 0.9773669838905334, 0.2387077659368515, 0.9910714030265808, 0.316323459148407, 0.4571336805820465
