0_x,0_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,17_x,17_y
0.5165064930915833, 0.426157146692276, 0.46819064021110535, 0.35036322474479675, 0.6381772756576538, 0.2803727984428406, 0.3894081115722656, 0.2948126792907715, 0.7068276405334473, 0.5459420084953308, 0.31581395864486694, 0.5286068320274353, 0.7390118837356567, 0.9910714030265808, 0.18255938589572906, 0.8136838674545288, 0.5172569155693054, 0.5323614478111267
0.5087189674377441, 0.2694004774093628, 0.43590712547302246, 0.15694358944892883, 0.6149390935897827, 0.13218359649181366, 0.32926875352859497, 0.1710641235113144, 0.6641762852668762, 0.4930136799812317, 0.20737595856189728, 0.4916432201862335, 0.7081698775291443, 0.9390067458152771, 0.07775922119617462, 0.8529835343360901, 0.44378167390823364, 0.48905375599861145
