4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,10_x,10_y,17_x,17_y
0.3102007508277893, 0.008928571827709675, 0.5817831158638, 0.31360721588134766, 0.23625080287456512, 0.3477856516838074, 0.6969355940818787, 0.6865420341491699, 0.0640164166688919, 0.6131649613380432, 0.06227022781968117, 0.7276694178581238, 0.41103893518447876, 0.3312132656574249
0.32322412729263306, 0.008928571827709675, 0.5780807137489319, 0.33306893706321716, 0.24808382987976074, 0.3244646489620209, 0.5911515951156616, 0.6848682165145874, 0.04325677827000618, 0.6710030436515808, 0.2229248434305191, 0.9768110513687134, 0.41245636343955994, 0.32648134231567383
